Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Country;City;State;Postal_Code;Region;Product_ID; Sales ;Quantity;Discount;Profit
8039;CA-2017-109393;30/06/2017;02/07/2017;Second Class;JC-15775;United States;Los Angeles;California;90032;West;FUR-BO-10003966; 435,999 ;3;0,15;5,129
8803;CA-2016-140935;10/11/2016;12/11/2016;First Class;AB-10015;United States;Oklahoma City;Oklahoma;73120;Central;FUR-BO-10003966; 341,960 ;2;0;54,714
689;CA-2017-161480;25/12/2017;29/12/2017;Standard Class;RA-19285;United States;New York City;New York;10035;East;FUR-BO-10004015; 191,984 ;2;0,2;4,8
1387;US-2016-108504;05/02/2016;05/02/2016;Same Day;PP-18955;United States;Smyrna;Georgia;30080;South;FUR-BO-10004015; 239,980 ;2;0;52,796
1535;CA-2017-124086;10/02/2017;14/02/2017;Standard Class;MP-18175;United States;Laguna Niguel;California;92677;West;FUR-BO-10004015; 203,983 ;2;0,15;16,799
2263;CA-2017-122994;06/02/2017;09/02/2017;First Class;MV-17485;United States;Arlington;Virginia;22204;South;FUR-BO-10004015; 359,970 ;3;0;79,193
4496;CA-2017-112753;18/06/2017;23/06/2017;Standard Class;CC-12670;United States;Los Angeles;California;90032;West;FUR-BO-10004015; 917,924 ;9;0,15;75,594
6382;CA-2016-127236;29/03/2016;02/04/2016;Standard Class;TB-21595;United States;Springfield;Ohio;45503;East;FUR-BO-10004015; 299,975 ;5;0,5;-167,986
7404;CA-2015-100146;14/05/2015;19/05/2015;Standard Class;CB-12535;United States;Camarillo;California;93010;West;FUR-BO-10004015; 509,958 ;5;0,15;41,997
8710;CA-2014-119144;16/11/2014;18/11/2014;First Class;JD-16150;United States;Los Angeles;California;90008;West;FUR-BO-10004015; 305,975 ;3;0,15;25,198
8779;CA-2017-135377;13/12/2017;18/12/2017;Standard Class;BP-11095;United States;New York City;New York;10024;East;FUR-BO-10004015; 287,976 ;3;0,2;7,199
3911;CA-2015-167010;05/04/2015;10/04/2015;Standard Class;VT-21700;United States;Philadelphia;Pennsylvania;19143;East;FUR-BO-10004218; 352,450 ;5;0,5;-211,47
5428;US-2016-108497;14/06/2016;14/06/2016;Same Day;MH-17290;United States;Los Angeles;California;90036;West;FUR-BO-10004218; 599,165 ;5;0,15;35,245
5859;US-2017-153255;03/09/2017;07/09/2017;Second Class;JK-15730;United States;Concord;California;94521;West;FUR-BO-10004218; 239,666 ;2;0,15;14,098
6152;CA-2014-111871;18/03/2014;21/03/2014;Second Class;EK-13795;United States;San Francisco;California;94110;West;FUR-BO-10004218; 1.198,330 ;10;0,15;70,49
6616;CA-2016-123512;17/06/2016;19/06/2016;First Class;MV-18190;United States;Los Angeles;California;90045;West;FUR-BO-10004218; 239,666 ;2;0,15;14,098
8867;CA-2014-120411;20/09/2014;23/09/2014;First Class;SB-20185;United States;Chicago;Illinois;60653;Central;FUR-BO-10004218; 493,430 ;5;0,3;-70,49
9244;CA-2014-113271;09/07/2014;14/07/2014;Standard Class;DS-13030;United States;San Francisco;California;94122;West;FUR-BO-10004218; 119,833 ;1;0,15;7,049
9963;CA-2015-168088;19/03/2015;22/03/2015;First Class;CM-12655;United States;Houston;Texas;77041;Central;FUR-BO-10004218; 383,466 ;4;0,32;-67,67
2559;CA-2015-147788;31/05/2015;04/06/2015;Standard Class;TM-21010;United States;Orem;Utah;84057;West;FUR-BO-10004357; 1.406,860 ;7;0;140,686
8167;CA-2015-168207;02/11/2015;06/11/2015;Standard Class;LT-17110;United States;San Diego;California;92105;West;FUR-BO-10004357; 512,499 ;3;0,15;-30,147
9130;CA-2016-130911;24/03/2016;26/03/2016;Second Class;DC-12850;United States;Cleveland;Ohio;44105;East;FUR-BO-10004357; 301,470 ;3;0,5;-241,176
9932;CA-2015-104948;13/11/2015;17/11/2015;Standard Class;KH-16510;United States;San Bernardino;California;92404;West;FUR-BO-10004357; 683,332 ;4;0,15;-40,196
4111;CA-2015-153717;25/12/2015;01/01/2016;Standard Class;DL-13495;United States;Detroit;Michigan;48227;Central;FUR-BO-10004360; 160,980 ;1;0;20,927
5176;CA-2017-106432;19/10/2017;24/10/2017;Standard Class;CA-12265;United States;Waco;Texas;76706;Central;FUR-BO-10004360; 328,399 ;3;0,32;-91,759
784;US-2015-157014;03/10/2015;06/10/2015;Second Class;BM-11785;United States;Columbus;Ohio;43229;East;FUR-BO-10004409; 35,490 ;1;0,5;-15,616
2026;CA-2015-114237;13/03/2015;15/03/2015;First Class;MC-17275;United States;Seattle;Washington;98103;West;FUR-BO-10004409; 141,960 ;2;0;39,749
3075;CA-2015-126137;03/10/2015;08/10/2015;Standard Class;BS-11755;United States;Los Angeles;California;90032;West;FUR-BO-10004409; 120,666 ;2;0,15;18,455
3929;CA-2016-162082;14/03/2016;17/03/2016;First Class;JS-15880;United States;Harlingen;Texas;78550;Central;FUR-BO-10004409; 241,332 ;5;0,32;-14,196
8151;CA-2014-167997;26/01/2014;29/01/2014;First Class;CA-11965;United States;Rapid City;South Dakota;57701;Central;FUR-BO-10004409; 141,960 ;2;0;39,749
8632;CA-2016-107783;28/07/2016;29/07/2016;First Class;OT-18730;United States;Bethlehem;Pennsylvania;18018;East;FUR-BO-10004409; 177,450 ;5;0,5;-78,078
1248;CA-2014-168494;12/12/2014;14/12/2014;Second Class;NP-18700;United States;Fresno;California;93727;West;FUR-BO-10004467; 254,975 ;3;0,15;11,999
2282;CA-2017-142622;30/10/2017;02/11/2017;First Class;JK-15625;United States;Seattle;Washington;98115;West;FUR-BO-10004467; 199,980 ;2;0;37,996
2651;US-2016-146794;26/09/2016;01/10/2016;Standard Class;SH-19975;United States;Hesperia;California;92345;West;FUR-BO-10004467; 424,958 ;5;0,15;19,998
2738;CA-2015-115798;13/11/2015;19/11/2015;Standard Class;KL-16645;United States;Newark;Delaware;19711;East;FUR-BO-10004467; 299,970 ;3;0;56,994
5012;US-2017-139647;11/05/2017;13/05/2017;First Class;TS-21370;United States;Phoenix;Arizona;85023;West;FUR-BO-10004467; 209,979 ;7;0,7;-356,964
5288;CA-2017-105991;05/05/2017;06/05/2017;First Class;LH-17020;United States;Louisville;Colorado;80027;West;FUR-BO-10004467; 89,991 ;3;0,7;-152,985
5555;US-2014-159618;12/11/2014;16/11/2014;Standard Class;DB-12970;United States;Houston;Texas;77036;Central;FUR-BO-10004467; 67,993 ;1;0,32;-12,999
7555;CA-2014-114181;10/05/2014;14/05/2014;Second Class;AF-10885;United States;Philadelphia;Pennsylvania;19134;East;FUR-BO-10004467; 349,965 ;7;0,5;-216,978
4384;US-2015-122784;20/07/2015;27/07/2015;Standard Class;RA-19915;United States;Highland Park;Illinois;60035;Central;FUR-BO-10004690; 384,944 ;4;0,3;-126,482
5035;CA-2015-103954;09/08/2015;13/08/2015;Second Class;HR-14770;United States;Milwaukee;Wisconsin;53209;Central;FUR-BO-10004690; 687,400 ;5;0;48,118
214;CA-2015-146262;02/01/2015;09/01/2015;Standard Class;VW-21775;United States;Medina;Ohio;44256;East;FUR-BO-10004695; 452,450 ;5;0,5;-244,323
1212;CA-2016-137050;14/07/2016;18/07/2016;Second Class;SW-20755;United States;New York City;New York;10009;East;FUR-BO-10004695; 579,136 ;4;0,2;21,718
2861;CA-2017-138975;19/05/2017;23/05/2017;Standard Class;SC-20380;United States;Atlanta;Georgia;30318;South;FUR-BO-10004695; 1.628,820 ;9;0;374,629
3467;US-2015-147242;10/09/2015;14/09/2015;Standard Class;EH-13765;United States;Revere;Massachusetts;2151;East;FUR-BO-10004695; 361,960 ;2;0;83,251
6492;CA-2016-113845;20/11/2016;25/11/2016;Standard Class;FA-14230;United States;Orlando;Florida;32839;South;FUR-BO-10004695; 289,568 ;2;0,2;10,859
8056;CA-2015-121188;28/08/2015;04/09/2015;Standard Class;CB-12025;United States;Los Angeles;California;90049;West;FUR-BO-10004695; 307,666 ;2;0,15;28,957
8232;CA-2016-162355;30/06/2016;02/07/2016;Second Class;PF-19165;United States;Sandy Springs;Georgia;30328;South;FUR-BO-10004695; 1.266,860 ;7;0;291,378
293;CA-2016-110772;20/11/2016;24/11/2016;Second Class;NZ-18565;United States;Columbus;Ohio;43229;East;FUR-BO-10004709; 86,970 ;3;0,5;-48,703
955;CA-2017-136539;28/12/2017;01/01/2018;Standard Class;GH-14665;United States;Round Rock;Texas;78664;Central;FUR-BO-10004709; 78,853 ;2;0,32;-11,596
2327;CA-2015-105102;15/09/2015;19/09/2015;Second Class;BM-11575;United States;New York City;New York;10035;East;FUR-BO-10004709; 46,384 ;1;0,2;1,16
4000;US-2015-149629;17/07/2015;20/07/2015;Second Class;MP-17965;United States;Port Saint Lucie;Florida;34952;South;FUR-BO-10004709; 231,920 ;5;0,2;5,798
4919;CA-2016-160304;02/01/2016;07/01/2016;Standard Class;BM-11575;United States;Gaithersburg;Maryland;20877;East;FUR-BO-10004709; 173,940 ;3;0;38,267
6911;US-2017-115301;29/07/2017;02/08/2017;Standard Class;VG-21790;United States;Seattle;Washington;98103;West;FUR-BO-10004709; 115,960 ;2;0;25,511
7535;US-2017-134642;25/02/2017;01/03/2017;Standard Class;SW-20245;United States;Greenville;North Carolina;27834;South;FUR-BO-10004709; 231,920 ;5;0,2;5,798
8974;CA-2017-159226;25/04/2017;27/04/2017;Second Class;RL-19615;United States;Los Angeles;California;90008;West;FUR-BO-10004709; 344,981 ;7;0,15;28,41
9296;CA-2017-161340;28/05/2017;01/06/2017;Standard Class;AM-10360;United States;Cleveland;Ohio;44105;East;FUR-BO-10004709; 115,960 ;4;0,5;-64,938
28;US-2015-150630;17/09/2015;21/09/2015;Standard Class;TB-21520;United States;Philadelphia;Pennsylvania;19140;East;FUR-BO-10004834; 3.083,430 ;7;0,5;-1665,052
400;CA-2016-108987;08/09/2016;10/09/2016;Second Class;AG-10675;United States;Houston;Texas;77036;Central;FUR-BO-10004834; 2.396,266 ;4;0,32;-317,153
5918;US-2015-126977;17/09/2015;23/09/2015;Standard Class;PF-19120;United States;New York City;New York;10035;East;FUR-BO-10004834; 4.228,704 ;6;0,2;158,576
7815;US-2017-109316;08/06/2017;10/06/2017;First Class;MG-17680;United States;Los Angeles;California;90049;West;FUR-BO-10004834; 1.497,666 ;2;0,15;140,957
9742;CA-2015-117086;08/11/2015;12/11/2015;Standard Class;QJ-19255;United States;Burlington;Vermont;5408;East;FUR-BO-10004834; 4.404,900 ;5;0;1013,127
425;CA-2017-155705;21/08/2017;23/08/2017;Second Class;NF-18385;United States;Jackson;Mississippi;39212;South;FUR-CH-10000015; 866,400 ;4;0;225,264
2258;CA-2017-105214;16/06/2017;19/06/2017;First Class;TS-21610;United States;San Francisco;California;94122;West;FUR-CH-10000015; 1.212,960 ;7;0,2;90,972
4495;CA-2014-150798;01/12/2014;03/12/2014;Second Class;JK-15730;United States;Columbus;Ohio;43229;East;FUR-CH-10000015; 909,720 ;6;0,3;-51,984
5189;CA-2015-115567;13/09/2015;18/09/2015;Standard Class;ZC-21910;United States;Columbus;Indiana;47201;Central;FUR-CH-10000015; 1.516,200 ;7;0;394,212
5754;CA-2016-118514;03/02/2016;10/02/2016;Standard Class;LC-17050;United States;Richmond;Kentucky;40475;South;FUR-CH-10000015; 866,400 ;4;0;225,264
9429;CA-2014-152100;11/05/2014;16/05/2014;Standard Class;VW-21775;United States;Huntsville;Texas;77340;Central;FUR-CH-10000015; 1.212,960 ;8;0,3;-69,312
1904;CA-2017-167094;21/10/2017;22/10/2017;First Class;DK-12835;United States;Springfield;Oregon;97477;West;FUR-CH-10000155; 478,480 ;2;0,2;47,848
4929;CA-2017-143245;01/12/2017;06/12/2017;Standard Class;AD-10180;United States;Fairfield;Connecticut;6824;East;FUR-CH-10000155; 897,150 ;3;0;251,202
6031;US-2017-152492;06/07/2017;06/07/2017;Same Day;AH-10585;United States;Miami;Florida;33142;South;FUR-CH-10000155; 239,240 ;1;0,2;23,924
6846;CA-2014-147543;06/07/2014;12/07/2014;Standard Class;BC-11125;United States;El Cajon;California;92020;West;FUR-CH-10000155; 478,480 ;2;0,2;47,848
7168;CA-2014-117464;22/07/2014;24/07/2014;Second Class;NP-18325;United States;San Francisco;California;94122;West;FUR-CH-10000155; 717,720 ;3;0,2;71,772
9908;US-2015-129007;13/09/2015;15/09/2015;First Class;KD-16615;United States;Anaheim;California;92804;West;FUR-CH-10000155; 717,720 ;3;0,2;71,772
457;US-2014-110674;12/02/2014;18/02/2014;Standard Class;SC-20095;United States;Concord;California;94521;West;FUR-CH-10000225; 129,568 ;2;0,2;-24,294
2496;CA-2014-136644;16/06/2014;22/06/2014;Standard Class;SC-20575;United States;Mishawaka;Indiana;46544;Central;FUR-CH-10000225; 647,840 ;8;0;32,392
4646;CA-2016-143910;12/08/2016;16/08/2016;Standard Class;BC-11125;United States;New York City;New York;10011;East;FUR-CH-10000225; 145,764 ;2;0,1;-8,098
6068;CA-2017-166695;20/05/2017;24/05/2017;Standard Class;CC-12430;United States;Lakewood;California;90712;West;FUR-CH-10000225; 518,272 ;8;0,2;-97,176
7348;CA-2017-168389;11/12/2017;17/12/2017;Standard Class;DV-13045;United States;Jacksonville;Florida;32216;South;FUR-CH-10000225; 64,784 ;1;0,2;-12,147
7362;CA-2016-163594;12/04/2016;14/04/2016;First Class;JF-15295;United States;Los Angeles;California;90036;West;FUR-CH-10000225; 194,352 ;3;0,2;-36,441
9301;US-2015-163433;18/04/2015;22/04/2015;Second Class;MP-17965;United States;Mcallen;Texas;78501;Central;FUR-CH-10000225; 56,686 ;1;0,3;-20,245
4169;CA-2014-157924;11/10/2014;13/10/2014;First Class;HA-14920;United States;Pasadena;California;91104;West;FUR-CH-10000229; 433,568 ;2;0,2;-65,035
5158;CA-2017-163006;30/06/2017;04/07/2017;Second Class;GH-14410;United States;Chicago;Illinois;60653;Central;FUR-CH-10000229; 569,058 ;3;0,3;-178,847
6309;CA-2016-163328;04/11/2016;06/11/2016;Second Class;TP-21565;United States;Eugene;Oregon;97405;West;FUR-CH-10000229; 650,352 ;3;0,2;-97,553
8721;CA-2016-120824;12/06/2016;16/06/2016;Second Class;AW-10930;United States;Houston;Texas;77070;Central;FUR-CH-10000229; 379,372 ;2;0,3;-119,231
1022;CA-2015-124450;27/04/2015;03/05/2015;Standard Class;GT-14710;United States;Washington;District of Columbia;20016;East;FUR-CH-10000309; 1.267,530 ;3;0;316,883
6176;CA-2015-158421;21/09/2015;26/09/2015;Standard Class;GB-14575;United States;Columbia;South Carolina;29203;South;FUR-CH-10000309; 1.690,040 ;4;0;422,51
7594;CA-2016-158778;05/09/2016;09/09/2016;Standard Class;DB-13210;United States;Philadelphia;Pennsylvania;19134;East;FUR-CH-10000309; 887,271 ;3;0,3;-63,377
7649;CA-2016-138968;15/03/2016;16/03/2016;First Class;FC-14335;United States;San Francisco;California;94110;West;FUR-CH-10000309; 1.352,032 ;4;0,2;84,502
9118;CA-2017-153045;19/01/2017;24/01/2017;Second Class;NS-18505;United States;Philadelphia;Pennsylvania;19140;East;FUR-CH-10000309; 887,271 ;3;0,3;-63,377
2941;CA-2017-155880;25/03/2017;31/03/2017;Standard Class;JD-16150;United States;Milwaukee;Wisconsin;53209;Central;FUR-CH-10000422; 90,990 ;1;0;14,558
2979;CA-2014-109232;13/01/2014;16/01/2014;Second Class;ND-18370;United States;Mount Pleasant;South Carolina;29464;South;FUR-CH-10000422; 545,940 ;6;0;87,35
6227;CA-2015-133445;05/10/2015;09/10/2015;Standard Class;JF-15490;United States;Portland;Oregon;97206;West;FUR-CH-10000422; 291,168 ;4;0,2;-14,558
6551;CA-2015-126739;01/11/2015;03/11/2015;Second Class;JH-16180;United States;New York City;New York;10035;East;FUR-CH-10000422; 327,564 ;4;0,1;21,838
8111;CA-2017-160122;18/11/2017;23/11/2017;Standard Class;RD-19930;United States;Chicago;Illinois;60623;Central;FUR-CH-10000422; 127,386 ;2;0,3;-25,477
8346;US-2014-155544;21/03/2014;25/03/2014;Standard Class;GM-14440;United States;Knoxville;Tennessee;37918;South;FUR-CH-10000422; 218,376 ;3;0,2;-10,919
8903;CA-2016-150483;31/05/2016;04/06/2016;Standard Class;BP-11290;United States;Decatur;Illinois;62521;Central;FUR-CH-10000422; 191,079 ;3;0,3;-38,216
9370;CA-2017-113460;07/11/2017;09/11/2017;Second Class;KN-16390;United States;Clinton;Maryland;20735;East;FUR-CH-10000422; 272,970 ;3;0;43,675
9393;CA-2015-130848;25/10/2015;25/10/2015;Same Day;DG-13300;United States;Denver;Colorado;80219;West;FUR-CH-10000422; 582,336 ;8;0,2;-29,117
150;CA-2016-114489;05/12/2016;09/12/2016;Standard Class;JE-16165;United States;Franklin;Wisconsin;53132;Central;FUR-CH-10000454; 1.951,840 ;8;0;585,552
4023;CA-2014-154963;22/06/2014;27/06/2014;Standard Class;AA-10645;United States;Chester;Pennsylvania;19013;East;FUR-CH-10000454; 853,930 ;5;0,3;0
4735;CA-2016-120530;07/04/2016;12/04/2016;Standard Class;Dl-13600;United States;New York City;New York;10035;East;FUR-CH-10000454; 658,746 ;3;0,1;146,388
4851;CA-2014-107818;08/09/2014;14/09/2014;Standard Class;MC-17275;United States;Pasco;Washington;99301;West;FUR-CH-10000454; 975,920 ;5;0,2;121,99
4881;CA-2017-143567;02/11/2017;05/11/2017;Second Class;TB-21175;United States;Henderson;Kentucky;42420;South;FUR-CH-10000454; 975,920 ;4;0;292,776
5142;CA-2016-111213;01/04/2016;05/04/2016;Standard Class;FP-14320;United States;New York City;New York;10009;East;FUR-CH-10000454; 1.317,492 ;6;0,1;292,776
5469;CA-2014-132451;26/09/2014;27/09/2014;First Class;KF-16285;United States;San Diego;California;92105;West;FUR-CH-10000454; 585,552 ;3;0,2;73,194
6114;CA-2016-124590;12/11/2016;16/11/2016;Standard Class;SP-20920;United States;Parma;Ohio;44134;East;FUR-CH-10000454; 1.537,074 ;9;0,3;0
7390;CA-2017-108035;29/11/2017;03/12/2017;Standard Class;TT-21070;United States;Chattanooga;Tennessee;37421;South;FUR-CH-10000454; 390,368 ;2;0,2;48,796
7562;CA-2016-105746;30/12/2016;01/01/2017;First Class;BD-11605;United States;Lancaster;Pennsylvania;17602;East;FUR-CH-10000454; 170,786 ;1;0,3;0
9033;CA-2017-105823;22/06/2017;26/06/2017;Standard Class;RB-19465;United States;Detroit;Michigan;48227;Central;FUR-CH-10000454; 487,960 ;2;0;146,388
2;CA-2016-152156;08/11/2016;11/11/2016;Second Class;CG-12520;United States;Henderson;Kentucky;42420;South;FUR-CH-10000454; 731,940 ;3;0;219,582
73;US-2015-134026;26/04/2015;02/05/2015;Standard Class;JE-15745;United States;Memphis;Tennessee;38109;South;FUR-CH-10000513; 831,936 ;8;0,2;-114,391
1434;CA-2014-120768;19/12/2014;21/12/2014;Second Class;IM-15070;United States;Florence;Alabama;35630;South;FUR-CH-10000513; 1.819,860 ;14;0;163,787
2537;CA-2015-168746;27/01/2015;29/01/2015;Second Class;SV-20365;United States;Cleveland;Ohio;44105;East;FUR-CH-10000513; 181,986 ;2;0,3;-54,596
3919;US-2017-142573;18/07/2017;23/07/2017;Standard Class;ML-17410;United States;Phoenix;Arizona;85023;West;FUR-CH-10000513; 311,976 ;3;0,2;-42,897
4971;US-2016-153815;06/11/2016;09/11/2016;First Class;KL-16555;United States;Jacksonville;Florida;32216;South;FUR-CH-10000513; 207,984 ;2;0,2;-28,598
5540;US-2017-150595;22/05/2017;26/05/2017;Standard Class;LE-16810;United States;Chicago;Illinois;60653;Central;FUR-CH-10000513; 181,986 ;2;0,3;-54,596
8534;CA-2016-156748;30/11/2016;06/12/2016;Standard Class;BS-11755;United States;Detroit;Michigan;48227;Central;FUR-CH-10000513; 389,970 ;3;0;35,097
9088;CA-2016-143406;26/09/2016;30/09/2016;Standard Class;LR-17035;United States;Houston;Texas;77041;Central;FUR-CH-10000513; 454,965 ;5;0,3;-136,49
9263;CA-2015-124499;09/10/2015;13/10/2015;Standard Class;FM-14380;United States;Detroit;Michigan;48227;Central;FUR-CH-10000513; 389,970 ;3;0;35,097
2217;CA-2017-129378;01/10/2017;02/10/2017;First Class;NS-18505;United States;San Jose;California;95123;West;FUR-CH-10000553; 108,608 ;4;0,2;9,503
2806;CA-2015-122623;07/09/2015;11/09/2015;Standard Class;CC-12145;United States;El Paso;Texas;79907;Central;FUR-CH-10000553; 47,516 ;2;0,3;-2,036
3549;CA-2017-155292;30/10/2017;01/11/2017;First Class;RD-19810;United States;Richmond;Kentucky;40475;South;FUR-CH-10000553; 33,940 ;1;0;9,164
7341;CA-2014-116190;26/07/2014;01/08/2014;Standard Class;SG-20470;United States;Atlanta;Georgia;30318;South;FUR-CH-10000553; 67,880 ;2;0;18,328
9533;CA-2016-116596;27/10/2016;31/10/2016;Standard Class;BW-11200;United States;New York City;New York;10011;East;FUR-CH-10000553; 427,644 ;14;0,1;80,777
532;CA-2015-102848;07/11/2015;09/11/2015;Second Class;KB-16240;United States;Los Angeles;California;90036;West;FUR-CH-10000595; 190,720 ;1;0,2;11,92
1574;US-2014-157385;23/11/2014;25/11/2014;First Class;SC-20095;United States;Los Angeles;California;90004;West;FUR-CH-10000595; 381,440 ;2;0,2;23,84
1702;CA-2015-114069;13/07/2015;15/07/2015;Second Class;ND-18370;United States;New York City;New York;10035;East;FUR-CH-10000595; 1.931,040 ;9;0,1;321,84
2641;CA-2017-108441;12/06/2017;18/06/2017;Standard Class;SB-20170;United States;New York City;New York;10035;East;FUR-CH-10000595; 858,240 ;4;0,1;143,04
3830;CA-2017-141733;07/05/2017;11/05/2017;Standard Class;RW-19540;United States;Detroit;Michigan;48234;Central;FUR-CH-10000595; 476,800 ;2;0;119,2
4060;CA-2015-124058;20/11/2015;24/11/2015;Standard Class;LC-16885;United States;Oakland;California;94601;West;FUR-CH-10000595; 572,160 ;3;0,2;35,76
5275;CA-2015-162887;07/11/2015;09/11/2015;Second Class;SV-20785;United States;Burlington;Vermont;5408;East;FUR-CH-10000595; 715,200 ;3;0;178,8
